a4f8c371-6344-4b7f-9fb4-fe8cf8f1a98b,pc-sea,duo,2018-11-15T00:03:19.6022753Z,Miramar,1834
88447c68-dba9-4d55-a1ff-073fbc1519dd,pc-sea,solo,2018-11-15T00:04:21.784637Z,Range_Main,1775
3b2fed7f-1b52-4b4b-94e4-364d20f425e5,pc-sea,squad,2018-11-15T00:12:39.8787748Z,Sanhok,1339
c99e86d0-940f-43a0-9e98-29ab94436a1f,pc-sea,solo,2018-11-15T00:07:46.174887Z,Range_Main,1785
4c6cfa78-b80d-476d-8e51-11e7ef711ecc,pc-sea,squad-fpp,2018-11-15T00:18:02.3962756Z,Sanhok,1182
d7955b48-6856-4899-9aa8-af5da059723f,pc-sea,solo,2018-11-15T00:15:21.1046892Z,Sanhok,1342
c406da29-9ef4-477e-ad2b-84a81a1b2eca,pc-sea,duo,2018-11-15T00:06:01.9268067Z,Miramar,1952
945294fb-6038-48b9-bb05-d3c74b2cea3a,pc-sea,duo,2018-11-15T00:07:50.1901491Z,Miramar,1851
2f0528df-e261-4bf2-a818-31790f5e9945,pc-sea,solo,2018-11-15T00:09:55.2769145Z,Range_Main,1779
371134b3-fa63-4d82-a25d-a9c178a3faf9,pc-sea,solo,2018-11-15T00:17:09.0635336Z,Sanhok,1379
19908066-c322-4df1-84ba-d1f9370c0eed,pc-sea,solo,2018-11-15T00:13:08.3768515Z,Range_Main,1776
89a3e8a6-a9a9-4c43-846b-f51110c00f82,pc-sea,squad,2018-11-15T00:07:01.6963009Z,Erangel,2159
9d0b2f22-4eff-49bf-8294-49c1f8db1a63,pc-sea,squad-fpp,2018-11-15T00:14:37.0041481Z,Miramar,1760
d087a1b8-7051-47fb-aafc-5cee6dd69d03,pc-sea,squad,2018-11-15T00:20:02.4918694Z,Sanhok,1444
7f3aebdd-af33-41fe-9187-658fafea3c36,pc-sea,duo,2018-11-15T00:22:19.6912583Z,Sanhok,1353
c867a033-7f22-4986-844f-6f5f70ffb9eb,pc-sea,solo,2018-11-15T00:23:31.9744619Z,Sanhok,1332
b45033a3-a1b5-4a9c-8695-876b044164b7,pc-sea,duo,2018-11-15T00:23:20.3718915Z,Sanhok,1415
5b2b06a9-1b53-49ef-a36d-137e7a9ede6a,pc-sea,squad,2018-11-15T00:24:17.8227327Z,Sanhok,1428
c1deef62-7fea-4684-b13d-06cd7f0a4fe5,pc-sea,squad,2018-11-15T00:18:21.5475772Z,Erangel,1853
0cf6f082-266d-44f2-be5d-b1cd79ee320f,pc-sea,solo,2018-11-15T00:20:20.6381891Z,Range_Main,1775
73e62608-489d-46f6-b38e-042a50c73a78,pc-sea,squad,2018-11-15T00:19:25.1084318Z,Miramar,1865
e3c69017-069b-45e3-872f-1a541cc80b6b,pc-sea,duo,2018-11-15T00:27:50.8021809Z,Sanhok,1424
2210b4e9-a542-4a3e-be27-ad77d0da95f7,pc-sea,squad,2018-11-15T00:29:26.5383973Z,Sanhok,1386
3a1a7f79-1a8b-4c27-9e83-13560bdb3f7c,pc-sea,duo,2018-11-15T00:23:59.5841577Z,Miramar,1821
379f431f-af63-4589-9850-06a6ef2fb664,pc-sea,squad-fpp,2018-11-15T00:32:22.698849Z,Sanhok,1393
8b180a23-7dc4-434a-a496-0e9266cfb507,pc-sea,squad,2018-11-15T00:33:38.7620206Z,Sanhok,1363
bb3db85e-2e8f-4476-84b6-0fdb40125bc9,pc-sea,squad,2018-11-15T00:25:45.812264Z,Miramar,1831
1cb2528e-ff95-41f1-a50c-38d4a18b178a,pc-sea,duo,2018-11-15T00:32:06.0695286Z,Sanhok,1511
aa34b96a-68dc-4b26-b4c6-c70e683abe78,pc-sea,solo,2018-11-15T00:28:22.6188461Z,Range_Main,1091
22c1d3b8-7d1e-4d4e-a6b6-1c315b2b0142,pc-sea,solo,2018-11-15T00:27:55.0083038Z,Range_Main,1775
d16731ba-aefe-46cb-a446-d0c3ed1927aa,pc-sea,squad,2018-11-15T00:24:18.1638224Z,Miramar,1991
984837d9-cd52-43b0-a428-793f75c2e187,pc-sea,squad,2018-11-15T00:26:40.5037635Z,Miramar,1857
0bc1be62-9b8a-4805-b151-6fe5c5414b32,pc-sea,solo,2018-11-15T00:27:12.8285712Z,Erangel,1861
c1c946cf-cdd0-49a8-a72e-9f92306e8857,pc-sea,squad,2018-11-15T00:29:28.1905342Z,Miramar,1755
cc03214c-6fe7-4667-8ef7-2fabc5394362,pc-sea,squad,2018-11-15T00:35:47.0754119Z,Sanhok,1458
6dc69449-137c-4723-9518-7c2fdbc5b82a,pc-sea,squad,2018-11-15T00:31:40.5697126Z,Erangel,1754
c0a5c694-2670-4f6c-ba24-04933fe651ba,pc-sea,duo,2018-11-15T00:38:23.1952059Z,Sanhok,1362
cf4a330d-09ce-4125-b0be-5aac0988838f,pc-sea,squad,2018-11-15T00:37:45.3863897Z,Sanhok,1427
5cb153b2-01e8-49e5-9e60-a914f2ff18bd,pc-sea,squad,2018-11-15T00:34:05.6801832Z,Erangel,1701
653ddfde-6246-4869-8d62-12c63900120c,pc-sea,solo,2018-11-15T00:34:53.5856977Z,Range_Main,1781
075a152b-2491-4862-a2c1-438ed3ffc92c,pc-sea,squad,2018-11-15T00:39:56.6278782Z,Sanhok,1446
bf506271-9fbf-4321-9609-ed46dd3abd0b,pc-sea,squad,2018-11-15T00:34:27.4569855Z,Miramar,1838
52788bfc-5c02-4aae-a559-6af37288d164,pc-sea,squad-fpp,2018-11-15T00:44:41.1443016Z,Sanhok,1263
7fca5b41-498b-40e9-84e1-53159954a722,pc-sea,squad,2018-11-15T00:43:14.3490649Z,Sanhok,1377
8ec159db-b2bb-4313-855a-0942e30880fd,pc-sea,duo,2018-11-15T00:34:57.4967327Z,Erangel,1876
d7ea7f6f-03a4-46c7-88a5-31097ba23173,pc-sea,solo-fpp,2018-11-15T00:45:22.0186291Z,Sanhok,1276
b5c51112-fabe-4931-94ee-2dda0abfad64,pc-sea,squad,2018-11-15T00:45:30.5917734Z,Sanhok,1312
5ed4e409-3c3f-4edc-90d0-7e5b98f1c821,pc-sea,squad,2018-11-15T00:45:24.932744Z,Sanhok,1338
1ae82d97-be82-4e0c-b1bc-4ac100efd3ee,pc-sea,squad-fpp,2018-11-15T00:51:02.0825233Z,Sanhok,1067
de229e40-c2bf-487b-bb76-4662537257eb,pc-sea,solo,2018-11-15T00:46:43.5023886Z,Sanhok,1383
b7bb0540-96fe-4459-ada3-5c7c7116a8b4,pc-sea,solo,2018-11-15T00:39:12.1047789Z,Erangel,1834
71815145-770e-49e7-b438-6155aaa6481c,pc-sea,squad,2018-11-15T00:39:09.4349987Z,Miramar,1935
0833f3ef-5833-4ef9-9d69-ea1d4fcefa07,pc-sea,squad-fpp,2018-11-15T00:49:46.6402727Z,Sanhok,1315
8e4993aa-f118-4b09-96c2-5127e9f0f4f2,pc-sea,squad,2018-11-15T00:48:00.8369775Z,Sanhok,1421
fe2d0216-717d-42de-8868-7ae78ea7179c,pc-sea,solo,2018-11-15T00:50:29.5058933Z,Sanhok,1359
c8c1543f-10e4-4c06-8843-099c2970ec2a,pc-sea,solo,2018-11-15T00:52:40.4056681Z,Sanhok,1369
fc93a8ad-2113-4781-869a-5582b34584db,pc-sea,squad,2018-11-15T00:52:21.8326813Z,Sanhok,1390
5169e875-6a2f-44e5-9f32-93bf09de7587,pc-sea,squad,2018-11-15T00:45:39.5649764Z,Miramar,1828
7833275f-7d6f-4707-ba4f-ee2798477496,pc-sea,squad,2018-11-15T00:53:59.1050346Z,Sanhok,1345
c419d221-7afe-44b3-b84b-c23bd1f28d21,pc-sea,solo,2018-11-15T00:47:24.7326453Z,Range_Main,1109
1231f2c7-bc21-48fa-b311-7c08abd8c4ae,pc-sea,squad,2018-11-15T00:54:11.9295883Z,Sanhok,1362
039af821-348f-4ebb-8f2b-d34113da73e7,pc-sea,squad,2018-11-15T00:53:53.9625132Z,Sanhok,1417
074e2bfe-4e3d-4b24-9180-783e3ea13176,pc-sea,squad,2018-11-15T00:46:39.289033Z,Miramar,1910
0d98ce62-986c-4d90-a466-71b33b399491,pc-sea,squad-fpp,2018-11-15T00:58:35.1289828Z,Sanhok,1219
f9d28446-6f55-436d-ac0b-05f0acefaf92,pc-sea,solo,2018-11-15T00:57:31.8181465Z,Sanhok,1355
e118514b-b79a-482c-a426-fef6afecc53a,pc-sea,squad,2018-11-15T00:57:04.618537Z,Sanhok,1425
1c68da42-f699-461d-ac4b-f4a85840ca3a,pc-sea,solo,2018-11-15T00:52:33.4283563Z,Range_Main,1782
0896dcab-ae40-4a5c-b282-ecdaa66fdae2,pc-sea,duo,2018-11-15T00:58:32.4617322Z,Sanhok,1420
f59f2f1a-b62f-46c5-994e-fbf0c3b528aa,pc-sea,squad,2018-11-15T00:59:40.3065602Z,Sanhok,1356
a312aa3c-18cd-44ed-af74-e10f8e4ffc9f,pc-sea,squad,2018-11-15T01:00:55.97694Z,Sanhok,1331
1d896a01-1afd-4d16-bcbe-e59ea3b640b2,pc-sea,squad,2018-11-15T00:52:02.548616Z,Miramar,1869
501162a9-28cb-40a1-af1c-b60025fa2e6f,pc-sea,squad,2018-11-15T01:02:16.839525Z,Sanhok,1263
65f443a4-b540-4682-9749-9af4627a9d8d,pc-sea,squad,2018-11-15T01:00:34.4957735Z,Sanhok,1376
2399aebb-4b1a-4af0-bff0-010d92e44428,pc-sea,duo,2018-11-15T01:01:15.9600024Z,Sanhok,1349
34c09cf2-cc1b-4297-b247-0fc409862ca4,pc-sea,squad,2018-11-15T00:54:31.9451156Z,Miramar,1795
d57f8630-7f03-438b-b258-c00ad5e6b694,pc-sea,squad,2018-11-15T00:55:39.0483965Z,Miramar,1748
0f2a7f27-daa9-4985-ab08-b8a0d7b7eb13,pc-sea,squad,2018-11-15T00:49:42.1220278Z,Erangel,2103
aee9b3cf-bc83-4e17-b853-d2276ce0fb70,pc-sea,squad,2018-11-15T00:54:28.4797231Z,Miramar,1910
618958d4-9793-42e4-877f-03d29ba9b335,pc-sea,duo,2018-11-15T00:55:32.839702Z,Miramar,1859
7186695d-8db2-43ff-9390-161def23707c,pc-sea,squad,2018-11-15T01:03:55.9759333Z,Sanhok,1372
0751051c-bd8b-4dd8-9cf5-d9283727d70a,pc-sea,squad-fpp,2018-11-15T01:06:17.093971Z,Sanhok,1317
b37b4c16-bd88-433a-9d44-754ce3347975,pc-sea,squad,2018-11-15T01:06:20.4829826Z,Sanhok,1338
708b6841-9114-4974-8c63-9a9c56205655,pc-sea,squad-fpp,2018-11-15T01:06:43.132852Z,Sanhok,1349
1243c4b9-bf8f-4237-985f-3663c653a902,pc-sea,squad,2018-11-15T00:58:23.7909671Z,Miramar,1886
91af8b0e-f6ab-4fdd-8c70-52d926acde8f,pc-sea,solo,2018-11-15T01:06:11.1398443Z,Sanhok,1443
9ba2612e-790c-4b19-a05c-8a376211169c,pc-sea,solo-fpp,2018-11-15T01:09:47.9589765Z,Sanhok,1239
3d728ca4-94dc-471e-8c31-2c6c4d1902da,pc-sea,squad,2018-11-15T01:05:47.7140367Z,Sanhok,1489
edb49933-ffcc-4c68-a4a7-36682a53a436,pc-sea,squad,2018-11-15T01:10:24.9736526Z,Sanhok,1245
037ec6d1-6c77-407f-95fb-a0e56f78ad17,pc-sea,duo,2018-11-15T01:10:06.3886564Z,Sanhok,1277
e7a2a773-80db-4f40-ad63-fa41be13b4c0,pc-sea,duo,2018-11-15T01:10:40.4660678Z,Sanhok,1256
65fbc5f3-f7e2-4ef4-a79a-d9431cdcbe8c,pc-sea,duo-fpp,2018-11-15T01:12:03.1542173Z,Sanhok,1198
2141d3b3-3cae-41d3-a9ed-8f5f2a53b99b,pc-sea,squad,2018-11-15T01:12:21.2116097Z,Sanhok,1327
24b17648-2ce5-43cb-844f-ab54cd37700c,pc-sea,solo,2018-11-15T01:05:21.3153848Z,Range_Main,1780
864c2acc-568e-445d-b089-98c3faa7b9c4,pc-sea,squad,2018-11-15T01:04:11.3661423Z,Miramar,1814
53135f23-6e94-4c5c-bb5b-3d7f176cbf9b,pc-sea,squad-fpp,2018-11-15T01:13:08.2299734Z,Sanhok,1312
d0dc0fbb-2a0c-4c94-957d-2013c872b89e,pc-sea,squad,2018-11-15T01:12:44.0819526Z,Sanhok,1354
9929e36b-8406-4ece-9782-8efa9c195e47,pc-sea,duo,2018-11-15T01:05:07.8768483Z,Erangel,1819
d4119b3c-fea1-4c67-a041-34dd33b62f05,pc-sea,squad,2018-11-15T01:13:58.0159006Z,Sanhok,1361
dc71fe89-b778-4094-a6fa-024c3c4dc2d5,pc-sea,squad,2018-11-15T01:13:21.5217002Z,Sanhok,1406
421f3760-6f27-46c7-b50f-1cf3e934c854,pc-sea,duo,2018-11-15T01:04:26.5024645Z,Miramar,1932
44991708-9e37-4e48-a04e-63637ebf48fc,pc-sea,duo,2018-11-15T01:08:33.1050608Z,Erangel,1761
4a93135a-01b9-4902-90db-a07dfb315d34,pc-sea,squad,2018-11-15T01:16:40.123559Z,Sanhok,1335
9027472d-334c-4b72-9679-f991ccd06407,pc-sea,squad,2018-11-15T01:18:20.8273065Z,Sanhok,1276
8f791428-0360-4799-a828-5fd48d4c1f99,pc-sea,duo,2018-11-15T01:17:19.1590892Z,Sanhok,1377
b3e2322e-f9a9-47d2-9b1e-6eb9ec2b4631,pc-sea,solo,2018-11-15T01:16:58.4218196Z,Sanhok,1402
b224b8ee-f51e-485d-84db-3ff92b36a37e,pc-sea,squad,2018-11-15T01:16:20.0174805Z,Sanhok,1446
4a2a3a90-2183-4ab7-8d11-2c16d995b057,pc-sea,solo,2018-11-15T01:17:29.1667054Z,Sanhok,1384
7aa489e9-6098-4b7e-9c27-15afcdd7050e,pc-sea,squad,2018-11-15T01:10:35.5737122Z,Miramar,1847
cf6e51a4-223e-47aa-ab29-8e030bb56610,pc-sea,squad,2018-11-15T01:10:28.2543895Z,Miramar,1854
208dd0e4-6a60-449d-90ea-0dce35b454d4,pc-sea,squad,2018-11-15T01:18:54.5686045Z,Sanhok,1370
9668d5b3-3781-4026-9bae-3424293f1bc4,pc-sea,squad,2018-11-15T01:12:02.7207369Z,Erangel,1802
f88d55da-8aaa-4d59-ac68-88b37acf50bf,pc-sea,solo,2018-11-15T01:11:16.5177003Z,Erangel,1880
6e699e9f-0a5d-478d-a8e5-4f32e7934b43,pc-sea,squad,2018-11-15T01:11:28.5154506Z,Miramar,1869
063ac487-6c57-4a60-a3ec-b6c8bc15ca31,pc-sea,squad,2018-11-15T01:12:19.3746261Z,Miramar,1938
44f7ef0a-ead9-48d9-91f7-18a481e3f2e6,pc-sea,solo,2018-11-15T01:15:40.4900725Z,Range_Main,1767
b0fcedc0-f99c-4eb6-89c8-d97fab0d9846,pc-sea,squad,2018-11-15T01:14:31.5064622Z,Miramar,1844
fbf27fa4-56a2-49cc-8d48-fbcf107e54d8,pc-sea,duo,2018-11-15T01:21:32.0707958Z,Sanhok,1445
5cd5f3d7-33d6-4dec-85b8-c10d52420d18,pc-sea,squad,2018-11-15T01:23:14.9636661Z,Sanhok,1352
1a1b53f2-4638-4c7d-a5a2-46d859f64853,pc-sea,solo,2018-11-15T01:20:33.3255672Z,Sanhok,1524
11c8e114-6701-4ca2-bf8d-52c893239c2b,pc-sea,squad,2018-11-15T01:17:20.9649032Z,Erangel,1738
a9dd5f1b-5cdb-4a6e-9dec-2d243fde4872,pc-sea,solo,2018-11-15T01:22:29.0093936Z,Sanhok,1446
5b5e25c0-2a62-4083-aabb-0c1deeb7bb68,pc-sea,duo,2018-11-15T01:16:16.1153393Z,Miramar,1898
48b5a864-a96e-446d-b268-5aa8051c1ea5,pc-sea,solo,2018-11-15T01:15:57.2627234Z,Miramar,1922
6225ebfd-348f-47f7-b5d3-2bdeb3ce7ff4,pc-sea,squad,2018-11-15T01:26:16.4341954Z,Sanhok,1325
68b3bd8e-3267-4274-bc33-4bd38113232d,pc-sea,squad-fpp,2018-11-15T01:27:14.6622376Z,Sanhok,1344
4acf371f-932e-48ad-a8a8-2460df31ed6f,pc-sea,solo,2018-11-15T01:27:59.0829153Z,Sanhok,1323
71619868-6dce-4f93-a787-48ea2abe85b6,pc-sea,duo,2018-11-15T01:19:01.0856786Z,Erangel,1856
fc839c84-8604-42c3-8fc7-9cf6253a6aa8,pc-sea,solo,2018-11-15T01:27:58.6906692Z,Sanhok,1343
2ff1f6d1-b51b-4e6b-a6cd-61601dda6026,pc-sea,squad,2018-11-15T01:27:20.2062183Z,Sanhok,1419
61c90471-2695-4475-b76a-7c2502647d5c,pc-sea,duo,2018-11-15T01:19:19.5630565Z,Miramar,1929
151a59e0-898f-4e21-a8b5-ed52400ae187,pc-sea,duo,2018-11-15T01:19:48.292682Z,Miramar,1915
606a37a3-d857-49f1-a176-52e013bf4e3c,pc-sea,solo,2018-11-15T01:19:23.3590815Z,Erangel,1941
6abf6ae7-3963-4742-a19d-fb4cf2ace03c,pc-sea,duo,2018-11-15T01:28:24.9015216Z,Sanhok,1435
00f8ccbd-c4ca-4478-99c4-a899b6bce1c5,pc-sea,solo,2018-11-15T01:29:01.4940982Z,Sanhok,1399
dda20c91-f948-47f2-a4a4-ea93357c588d,pc-sea,solo,2018-11-15T01:30:11.1870479Z,Sanhok,1363
f117da76-af61-425b-a138-602da4c9769f,pc-sea,duo,2018-11-15T01:28:48.4249509Z,Sanhok,1446
9677a970-c360-4350-acdc-ba137fbc613b,pc-sea,squad,2018-11-15T01:22:39.4219261Z,Miramar,1860
705cdbc3-8deb-495f-b324-51fae8ffae09,pc-sea,squad-fpp,2018-11-15T01:31:53.1526052Z,Sanhok,1333
3a5077ca-4698-4b30-a4d1-6769374cf29e,pc-sea,squad,2018-11-15T01:31:57.6882684Z,Sanhok,1335
e08e8a08-ab43-482a-b177-52f5b880a611,pc-sea,solo,2018-11-15T01:22:24.1116892Z,Miramar,1922
02ac0bb2-c397-4836-873f-873a2ccb3a0b,pc-sea,duo,2018-11-15T01:31:01.7552271Z,Sanhok,1416
2e693122-359f-4abd-8430-21968b4373fd,pc-sea,duo,2018-11-15T01:33:06.3665735Z,Sanhok,1346
14349b27-1b8e-4612-9a69-b241d1f9182c,pc-sea,squad-fpp,2018-11-15T01:36:28.1049919Z,Sanhok,1166
860cfecd-f118-4cfb-b36b-60a0a1d93bd6,pc-sea,solo,2018-11-15T01:33:28.3482741Z,Sanhok,1398
baab8433-f187-4bec-b29b-8a44b5ffece0,pc-sea,squad,2018-11-15T01:21:11.9731258Z,Miramar,2159
227a7988-85c9-46de-bed2-984317449caa,pc-sea,solo-fpp,2018-11-15T01:36:00.0027074Z,Sanhok,1339
a855b2ad-5017-4f92-899b-bc9ab3d13763,pc-sea,solo,2018-11-15T01:28:46.1250881Z,Range_Main,1773
7ec8db78-3b4a-4c64-848c-d6f51626094e,pc-sea,solo,2018-11-15T01:29:22.8809451Z,Range_Main,1775
1d611f47-49e4-45d1-afa7-f17e22aab852,pc-sea,duo,2018-11-15T01:30:33.1934496Z,Erangel,1717
7eda1091-5fde-425d-908d-fe299c402e44,pc-sea,squad,2018-11-15T01:39:12.5014642Z,Sanhok,1231
4a3115db-07cb-4f82-975a-2f7e5551e8c2,pc-sea,duo,2018-11-15T01:27:45.5288503Z,Miramar,1910
dac0264c-a6e5-4619-b0c2-cd37bd0d44ad,pc-sea,squad,2018-11-15T01:27:47.3813423Z,Miramar,1968
042a8bf6-6585-48ae-8288-830b29a5338b,pc-sea,squad,2018-11-15T01:32:23.1912502Z,Erangel,1716
a6a539be-bd6f-4ec3-b12c-d435122eb6b9,pc-sea,solo-fpp,2018-11-15T01:38:04.880032Z,Sanhok,1387
e3a05e4b-ec03-41d5-89e7-3a765427933f,pc-sea,duo-fpp,2018-11-15T01:37:22.9524808Z,Sanhok,1445
a55d76cb-8827-40b3-a39c-331ab5ddccde,pc-sea,squad,2018-11-15T01:29:18.515525Z,Miramar,1961
90992692-8f3f-407e-93d4-e7c13ee7c427,pc-sea,squad,2018-11-15T01:40:27.3754752Z,Sanhok,1306
ee02ce91-714a-4fbe-9788-7e0288359035,pc-sea,squad,2018-11-15T01:31:22.2973837Z,Miramar,1910
0a30057b-41fa-4e3f-a405-ecfb3f35b4bc,pc-sea,squad-fpp,2018-11-15T01:44:22.6018639Z,Sanhok,1168
469a49c8-289d-4306-8abb-2f2d56633d64,pc-sea,squad,2018-11-15T01:35:28.4668261Z,Miramar,1757
f04f8572-5cbf-4e6a-8d17-a834df112cd4,pc-sea,squad,2018-11-15T01:33:31.1666321Z,Miramar,1874
f4f0af07-794a-4c74-be85-d279ed0d9b65,pc-sea,squad-fpp,2018-11-15T01:44:05.6830155Z,Sanhok,1271
016cec0b-6d3b-4102-96e6-e8c051c90e4c,pc-sea,squad,2018-11-15T01:42:30.8143452Z,Sanhok,1383
12f8449b-f215-46fd-8459-1942bb4976c7,pc-sea,squad,2018-11-15T01:42:36.0109878Z,Sanhok,1410
9d6348c1-b5df-442a-bc44-99dea1a5bc06,pc-sea,squad-fpp,2018-11-15T01:45:49.3664117Z,Sanhok,1272
b82101fc-c3c2-4c63-a398-f34c4148e170,pc-sea,solo,2018-11-15T01:37:42.1575512Z,Range_Main,1777
85a96829-ad4b-4dca-9435-188454430fdf,pc-sea,squad,2018-11-15T01:44:16.2541664Z,Sanhok,1404
eb358ba4-d259-4ce6-9915-28273234b948,pc-sea,squad,2018-11-15T01:38:35.8441508Z,Erangel,1780
1c160ac4-cb3d-4f2f-903e-8503f7f1c999,pc-sea,squad-fpp,2018-11-15T01:47:33.4417093Z,Sanhok,1280
d16d92b4-5a1c-4d9f-871b-179d51594f20,pc-sea,solo,2018-11-15T01:38:35.4958223Z,Miramar,1828
8c92e490-a265-450a-9407-504ffb157961,pc-sea,squad,2018-11-15T01:45:28.7470213Z,Sanhok,1468
30ca6ec7-deef-4496-833a-81e3e96cd1e6,pc-sea,solo,2018-11-15T01:47:46.5961219Z,Sanhok,1353
77d23091-bc9d-402f-a28b-a809bcfe4135,pc-sea,squad-fpp,2018-11-15T01:40:11.7752463Z,Miramar,1804
